,Timestamp,Open,High,Low,Close,Date,%K,%D,Slow %K,Slow %D,isLocalPeak,isLocalTrough,Label,Short_Moving_Avg,Long_Moving_Avg,RSI,MinutesSincePeak,MinutesSinceTrough,PriceChangeSincePeak,PriceChangeSinceTrough,FourierSignalSell,FourierSignalBuy,Short_Moving_Avg_1st_Deriv,Short_Moving_Avg_2nd_Deriv
189,2024-05-29 01:05:57,67674.38,67674.38,67674.38,67674.38,2024-05-29 01:05:57,100.0,99.96545768563279,100.0,66.72576832156805,False,False,Hold,67680.34851145039,67677.27662786261,50.0,2,9,0.0,0.0,False,False,0.0,0.0
190,2024-05-29 01:05:58,67674.38,67674.38,67674.38,67674.38,2024-05-29 01:05:58,100.0,99.96545768563279,100.0,88.90858944052269,False,False,Hold,67680.34851145039,67676.9951278626,50.0,3,10,0.0,0.0,True,False,0.0,0.0
191,2024-05-29 01:05:59,67674.38,67674.38,67674.37,67674.38,2024-05-29 01:05:59,100.0,99.96545768563279,100.0,100.0,False,False,Hold,67680.34851145039,67676.7136278626,50.00837308953721,4,11,0.0,0.0,False,False,0.0,0.0
192,2024-05-29 01:06:00,67674.37,67674.38,67674.37,67674.38,2024-05-29 01:06:00,100.0,99.96545768563279,100.0,100.0,False,False,Hold,67674.38,67676.4321278626,50.0,5,12,0.0,-0.010000000009313226,False,True,-596.8511450380902,-59685.11450380902
193,2024-05-29 01:06:01,67674.38,67674.38,67674.38,67674.38,2024-05-29 01:06:01,100.0,99.96545768563279,100.0,100.0,False,False,Hold,67674.38,67676.1511278626,50.0,6,13,0.0,0.0,False,True,0.0,59685.11450380902
194,2024-05-29 01:06:02,67674.37,67674.37,67674.37,67674.37,2024-05-29 01:06:02,100.0,99.96545768563279,100.0,100.0,False,True,Buy,67674.378,67675.8701278626,50.0,7,0,0.0,0.0,False,False,-0.20000000076834112,-20.000000076834112
195,2024-05-29 01:06:03,67674.37,67674.38,67674.37,67674.38,2024-05-29 01:06:03,100.0,99.96545768563279,100.0,100.0,False,False,Hold,67674.378,67675.8701278626,50.00837308953721,8,1,0.0,0.0,False,True,0.0,20.000000076834112
196,2024-05-29 01:06:04,67674.38,67680.0,67674.38,67680.0,2024-05-29 01:06:04,100.0,99.96545768563279,100.0,100.0,False,False,Hold,67675.50200000001,67676.1511278626,54.30156153776351,9,2,0.0,0.010000000009313226,False,False,112.40000000107102,11240.000000107102
197,2024-05-29 01:06:05,67680.0,67680.0,67680.0,67680.0,2024-05-29 01:06:05,100.0,99.96545768563279,100.0,100.0,False,False,Hold,67676.626,67676.4326278626,54.30156153776351,10,3,0.0,5.630000000004657,False,True,112.39999999961583,-1.4551915228366852e-07
198,2024-05-29 01:06:06,67680.01,67680.01,67680.0,67680.01,2024-05-29 01:06:06,100.0,99.96545768563279,100.0,100.0,True,False,Sell,67677.75200000001,67676.71412786261,54.30855600601926,0,4,0.0,5.639999999999418,False,False,112.60000000038417,20.000000076834112
199,2024-05-29 01:06:07,67680.01,67680.01,67680.0,67680.0,2024-05-29 01:06:07,100.0,99.96545768563279,100.0,100.0,False,True,Buy,67678.878,67676.9951278626,54.30024497062053,1,0,0.0,0.0,False,False,112.59999999892898,-1.4551915228366852e-07
200,2024-05-29 01:06:08,67680.01,67684.02,67680.0,67684.02,2024-05-29 01:06:08,100.0,99.96545768563279,100.0,100.0,True,False,Sell,67680.80600000001,67677.47762786261,56.94873789869183,0,1,0.0,0.0,False,False,192.80000000144355,8020.000000251457
201,2024-05-29 01:06:09,67684.01,67684.02,67684.01,67684.02,2024-05-29 01:06:09,100.0,99.96545768563279,100.0,100.0,False,False,Hold,67681.61,67677.9601278626,24.441738267157774,1,2,4.0,4.0,False,False,80.39999999891734,-11240.000000252621
202,2024-05-29 01:06:10,67684.02,67684.02,67684.01,67684.01,2024-05-29 01:06:10,99.8963730568984,99.96545768563279,99.96545768563281,99.98848589521094,False,True,Buy,67682.412,67678.4416278626,99.69040247664256,2,0,4.010000000009313,0.0,False,False,80.19999999960419,-19.99999993131496
203,2024-05-29 01:06:11,67684.02,67684.02,67684.01,67684.02,2024-05-29 01:06:11,100.0,99.96545768563279,99.96545768563281,99.97697179042187,True,False,Sell,67683.214,67678.92362786259,99.69072164934735,0,1,0.0,0.0,False,False,80.20000000105938,1.4551915228366852e-07
204,2024-05-29 01:06:12,67684.02,67684.02,67684.0,67684.0,2024-05-29 01:06:12,99.7927461139476,99.89637305694866,99.89637305694868,99.94242947607142,False,False,Hold,67684.014,67679.40462786259,99.48559670764088,1,2,0.0,0.0,False,False,79.99999999883585,-20.000000222353265
205,2024-05-29 01:06:13,67680.07,67680.08,67680.07,67680.08,2024-05-29 01:06:13,59.170984455971364,86.32124352330634,86.32124352330631,95.39435808862926,False,True,Buy,67683.226,67679.6896278626,70.89442815243831,2,0,-3.9499999999970896,0.0,False,False,-78.80000000004657,-15879.999999888241
206,2024-05-29 01:06:14,67680.08,67680.76,67680.07,67680.76,2024-05-29 01:06:14,66.21761658024494,75.06044905005463,75.06044905005463,87.09268854343652,False,False,Hold,67682.574,67680.0086278626,72.2765363127811,3,1,-3.9400000000023283,0.00999999999476131,False,False,-65.20000000018626,1359.9999999860302
207,2024-05-29 01:06:15,67684.02,67687.4,67684.02,67687.4,2024-05-29 01:06:15,100.0,75.12953367873877,75.12953367873877,78.83707541736656,False,False,Hold,67683.25200000001,67679.1675,81.05916030528746,4,2,0.0,3.9499999999970896,False,False,67.80000000144355,13300.000000162981
208,2024-05-29 01:06:16,67687.39,67693.54,67687.39,67693.54,2024-05-29 01:06:16,100.0,88.73920552674831,88.73920552674831,79.64306275184724,False,False,Hold,67685.15599999999,67680.1255,85.38205980064679,5,3,3.3699999999953434,7.319999999992433,False,True,190.39999999804422,12259.999999660067
209,2024-05-29 01:06:17,67693.54,67694.67,67693.54,67694.67,2024-05-29 01:06:17,100.0,100.0,100.0,87.95624640182903,True,False,Sell,67687.29,67681.14,85.96242467208258,0,4,0.0,13.469999999986612,False,False,213.40000000054715,2300.000000250293
210,2024-05-29 01:06:18,67694.66,67694.67,67694.66,67694.67,2024-05-29 01:06:18,100.0,100.0,100.0,96.24640184224944,False,False,Hold,67690.20800000001,67682.1545,82.47011952189258,1,5,1.1200000000098953,14.589999999996508,True,False,291.8000000019674,7840.000000142027
211,2024-05-29 01:06:19,67694.67,67694.67,67694.66,67694.66,2024-05-29 01:06:19,99.93183367420066,99.97727789140022,99.97727789140022,99.99242596380007,False,True,Buy,67692.988,67683.1685,82.43362831858344,2,0,1.1300000000046566,0.0,False,False,277.9999999984284,-1380.0000003539026
212,2024-05-29 01:06:20,67694.66,67694.67,67694.66,67694.67,2024-05-29 01:06:20,100.0,99.97727789140022,99.97727789140022,99.98485192760013,False,False,Hold,67694.442,67684.183,82.43362831858344,3,1,1.1200000000098953,-0.00999999999476131,False,False,145.39999999979045,-13259.999999863794
213,2024-05-29 01:06:21,67694.66,67701.0,67694.66,67701.0,2024-05-29 01:06:21,100.0,99.97727789140022,99.97727789140022,99.97727789140022,False,False,Hold,67695.934,67685.514,86.30705394189263,4,2,1.1200000000098953,-0.00999999999476131,False,False,149.19999999983702,380.0000000046566
214,2024-05-29 01:06:22,67702.45,67707.07,67702.45,67707.07,2024-05-29 01:06:22,100.0,100.0,100.0,99.98485192760016,False,False,Hold,67698.414,67687.149,87.21343235387667,5,3,8.910000000003492,7.779999999998836,False,True,248.00000000104774,9880.000000121072
215,2024-05-29 01:06:23,67707.99,67708.0,67707.99,67708.0,2024-05-29 01:06:23,100.0,100.0,100.0,99.99242596380007,True,False,Sell,67701.08,67688.82999999999,87.58620689653505,0,4,0.0,13.320000000006985,False,False,266.5999999997439,1859.9999998696148
216,2024-05-29 01:06:24,67707.99,67708.0,67707.99,67707.99,2024-05-29 01:06:24,99.96419620481646,99.98806540160548,99.98806540160548,99.99602180053516,False,False,Hold,67703.746,67690.22949999999,87.586206896575,1,5,0.0,13.320000000006985,True,False,266.5999999997439,0.0
217,2024-05-29 01:06:25,67708.0,67708.0,67707.99,67707.99,2024-05-29 01:06:25,99.96419620481646,99.97613080321098,99.97613080321098,99.98806540160548,False,True,Buy,67706.41,67691.62899999999,87.58231420509962,2,0,0.00999999999476131,0.0,False,False,266.40000000043074,-19.99999993131496
218,2024-05-29 01:06:26,67707.99,67707.99,67707.99,67707.99,2024-05-29 01:06:26,99.96419620481646,99.96419620481646,99.96419620481646,99.97613080321098,False,False,Hold,67707.808,67693.028,87.6372764355502,3,1,0.0,-0.00999999999476131,False,False,139.80000000010477,-12660.000000032596
219,2024-05-29 01:06:27,67708.0,67708.0,67708.0,67708.0,2024-05-29 01:06:27,100.0,99.97613080321098,99.97613080321098,99.97215260374612,True,False,Sell,67707.994,67694.428,99.92846924181137,0,2,0.0,0.0,False,False,18.60000000015134,-12119.999999995343
220,2024-05-29 01:06:28,67707.99,67707.99,67707.99,67707.99,2024-05-29 01:06:28,99.95829858217363,99.97416492899669,99.97416492899669,99.97149731234136,False,True,Buy,67707.992,67695.6265,99.89006962262988,1,0,-0.00999999999476131,0.0,False,False,-0.20000000076834112,-1880.000000091968
221,2024-05-29 01:06:29,67708.0,67708.0,67707.99,67708.0,2024-05-29 01:06:29,100.0,99.9860995273912,99.9860995273912,99.97879841986628,True,False,Sell,67707.99399999999,67696.8255,99.85479186842052,0,1,0.0,0.00999999999476131,False,False,0.1999999993131496,40.00000000814907
222,2024-05-29 01:06:30,67707.99,67707.99,67707.99,67707.99,2024-05-29 01:06:30,99.93084370681358,99.96304742966238,99.96304742966238,99.97443729535009,False,False,Hold,67707.99399999999,67698.0245,99.72470750186422,1,2,-0.00999999999476131,0.0,False,False,0.0,-19.99999993131496
223,2024-05-29 01:06:31,67708.0,67708.0,67707.99,67707.99,2024-05-29 01:06:31,99.92503748129862,99.9519603960374,99.9519603960374,99.96703578436366,False,True,Buy,67707.994,67699.22300000001,99.70149253746904,2,0,0.0,0.0,False,False,1.4551915228366852e-09,1.4551915228366852e-07
224,2024-05-29 01:06:32,67708.0,67708.0,67707.99,67707.99,2024-05-29 01:06:32,99.92503748129862,99.92697288980361,99.92697288980361,99.9473269051678,False,False,Hold,67707.992,67700.42250000002,99.70149253746904,3,1,0.0,0.0,False,False,-0.20000000076834112,-20.000000222353265
225,2024-05-29 01:06:33,67708.0,67708.0,67708.0,67708.0,2024-05-29 01:06:33,100.0,99.9500249875324,99.9500249875324,99.94298609112447,True,False,Sell,67707.994,67701.81850000001,99.77611940310177,0,2,0.0,0.0,False,False,0.20000000076834112,40.000000153668225
226,2024-05-29 01:06:34,67707.99,67708.0,67707.99,67708.0,2024-05-29 01:06:34,100.0,99.97501249376622,99.97501249376622,99.95067012370073,False,False,Hold,67707.994,67703.1805,99.77595220325354,1,3,-0.00999999999476131,-0.00999999999476131,False,False,0.0,-20.000000076834112
227,2024-05-29 01:06:35,67708.0,67708.0,67707.99,67707.99,2024-05-29 01:06:35,99.8198198199143,99.93993993997144,99.93993993997144,99.95499247375669,False,True,Buy,67707.99399999999,67704.21,99.43422913749289,2,0,0.0,0.0,False,False,-1.4551915228366852e-09,-1.4551915228366852e-07
228,2024-05-29 01:06:36,67707.99,67708.0,67707.99,67707.99,2024-05-29 01:06:36,0.0,66.6066066066381,66.6066066066381,88.84051968012524,False,False,Hold,67707.99399999999,67704.93250000001,96.00000000192085,3,1,-0.00999999999476131,-0.00999999999476131,False,False,0.0,1.4551915228366852e-07
229,2024-05-29 01:06:37,67707.99,67708.0,67707.99,67708.0,2024-05-29 01:06:37,100.0,66.6066066066381,66.6066066066381,77.71771771774921,False,False,Hold,67707.996,67705.599,50.0,4,2,-0.00999999999476131,-0.00999999999476131,False,False,0.20000000076834112,20.000000076834112
230,2024-05-29 01:06:38,67707.99,67708.0,67707.99,67708.0,2024-05-29 01:06:38,100.0,66.66666666666667,66.66666666666667,66.62662662664762,False,False,Hold,67707.996,67706.26550000001,57.14285714285714,5,3,-0.00999999999476131,-0.00999999999476131,False,True,0.0,-20.000000076834112
231,2024-05-29 01:06:39,67707.99,67708.0,67707.99,67708.0,2024-05-29 01:06:39,100.0,100.0,100.0,77.75775775776826,False,False,Hold,67707.996,67706.93250000001,57.14285714285714,6,4,-0.00999999999476131,-0.00999999999476131,False,True,0.0,0.0
232,2024-05-29 01:06:40,67707.99,67708.0,67707.99,67708.0,2024-05-29 01:06:40,100.0,100.0,100.0,88.8888888888889,False,False,Hold,67707.99799999999,67707.599,57.14285714285714,7,5,-0.00999999999476131,-0.00999999999476131,True,False,0.1999999993131496,19.99999993131496
233,2024-05-29 01:06:41,67707.99,67708.0,67707.99,67707.99,2024-05-29 01:06:41,0.0,66.66666666666667,66.66666666666667,88.88888888888887,False,True,Buy,67707.998,67707.9485,42.857142857142854,8,0,-0.00999999999476131,0.0,False,True,1.4551915228366852e-09,-19.999999785795808
234,2024-05-29 01:06:42,67707.99,67708.0,67707.99,67708.0,2024-05-29 01:06:42,100.0,66.66666666666667,66.66666666666667,77.77777777777777,True,False,Sell,67707.99799999999,67707.99500000001,57.14285714285714,0,1,0.0,0.0,False,False,-1.4551915228366852e-09,-2.9103830456733704e-07
235,2024-05-29 01:06:43,67708.0,67708.0,67707.99,67707.99,2024-05-29 01:06:43,0.0,33.333333333333336,33.333333333333336,55.55555555555555,False,True,Buy,67707.996,67707.9945,42.857142857142854,1,0,0.00999999999476131,0.0,False,False,-0.1999999993131496,-19.999999785795808
236,2024-05-29 01:06:44,67708.0,67708.0,67708.0,67708.0,2024-05-29 01:06:44,100.0,66.66666666666667,66.66666666666667,55.555555555555564,False,False,Hold,67707.996,67707.99500000001,57.14285714285714,2,1,0.00999999999476131,0.0,False,False,0.0,19.99999993131496
237,2024-05-29 01:06:45,67708.0,67713.75,67708.0,67713.74,2024-05-29 01:06:45,99.82638888897968,66.60879629632656,66.60879629632656,55.536265432108856,False,False,Hold,67709.144,67708.2825,99.48364888150695,3,2,0.00999999999476131,0.0,False,False,114.80000000010477,11480.000000010477
238,2024-05-29 01:06:46,67713.74,67713.75,67713.74,67713.75,2024-05-29 01:06:46,100.0,99.9421296296599,99.9421296296599,77.73919753088438,True,False,Sell,67710.296,67708.5705,99.48453608274102,0,3,0.0,5.740000000005239,False,False,115.20000000018626,40.00000000814907
239,2024-05-29 01:06:47,67713.74,67713.74,67713.74,67713.74,2024-05-29 01:06:47,99.82638888897968,99.88425925931979,99.88425925931979,88.8117283951021,False,True,Buy,67711.44399999999,67708.85750000001,99.31271477698802,1,0,0.0,0.0,False,False,114.79999999864958,-40.000000153668225
240,2024-05-29 01:06:48,67713.75,67713.75,67713.75,67713.75,2024-05-29 01:06:48,100.0,99.94212962965987,99.94212962965987,99.92283950621321,True,False,Sell,67712.59599999999,67709.1455,99.31389365387079,0,1,0.0,0.00999999999476131,False,False,115.20000000018626,40.000000153668225
241,2024-05-29 01:06:49,67713.74,67713.75,67713.74,67713.75,2024-05-29 01:06:49,100.0,99.94212962965987,99.94212962965987,99.92283950621318,False,False,Hold,67713.746,67709.43299999999,99.48453608274102,1,2,-0.00999999999476131,0.0,False,False,115.00000000087311,-19.99999993131496
242,2024-05-29 01:06:50,67713.74,67713.74,67709.33,67709.33,2024-05-29 01:06:50,23.263888888849415,74.42129629628313,74.42129629628313,91.43518518520096,False,True,Buy,67712.864,67709.5,56.542968750007496,2,0,-0.00999999999476131,0.0,False,False,-88.19999999977881,-20320.000000065193
243,2024-05-29 01:06:51,67709.34,67709.34,67709.34,67709.34,2024-05-29 01:06:51,23.437499999869733,48.90046296290638,48.90046296290638,74.42129629628313,True,False,Sell,67711.982,67709.56749999999,56.542968750007496,0,1,0.0,-4.400000000008731,False,False,-88.19999999977881,0.0
244,2024-05-29 01:06:52,67709.34,67709.34,67709.34,67709.34,2024-05-29 01:06:52,23.437499999869733,23.379629629529628,23.379629629529628,48.90046296290638,False,False,Hold,67711.102,67709.635,56.542968750007496,1,2,0.0,-4.400000000008731,False,False,-88.00000000046566,19.99999993131496
245,2024-05-29 01:06:53,67709.34,67709.34,67709.33,67709.33,2024-05-29 01:06:53,23.263888888849415,23.379629629529628,23.379629629529628,31.88657407398855,False,True,Buy,67710.21800000001,67709.7015,56.48780487808493,2,0,0.0,0.0,False,False,-88.39999999909196,-39.99999986262992
246,2024-05-29 01:06:54,67709.33,67709.34,67709.33,67709.34,2024-05-29 01:06:54,23.437499999869733,23.379629629529628,23.379629629529628,23.379629629529628,False,False,Hold,67709.33599999998,67709.76849999999,56.53021442496536,3,1,-0.00999999999476131,-0.00999999999476131,False,False,-88.2000000026892,19.999999640276656
247,2024-05-29 01:06:55,67709.34,67709.34,67709.34,67709.34,2024-05-29 01:06:55,23.437499999869733,23.379629629529628,23.379629629529628,23.379629629529628,False,False,Hold,67709.338,67709.836,56.58536585364399,4,2,0.0,0.0,False,False,0.20000000222353265,8840.000000491273
248,2024-05-29 01:06:56,67709.33,67709.34,67709.33,67709.34,2024-05-29 01:06:56,23.437499999869733,23.437499999869733,23.437499999869733,23.398919752976337,False,False,Hold,67709.33799999999,67709.9035,56.542968750007496,5,3,-0.00999999999476131,-0.00999999999476131,False,True,-1.4551915228366852e-09,-20.000000367872417
249,2024-05-29 01:06:57,67709.33,67709.34,67709.33,67709.34,2024-05-29 01:06:57,23.30434782602622,23.393115941921895,23.393115941921895,23.403415190440423,False,False,Hold,67709.338,67709.9705,56.59824046918693,6,4,-0.00999999999476131,-0.00999999999476131,False,True,1.4551915228366852e-09,2.9103830456733704e-07
250,2024-05-29 01:06:58,67709.33,67713.99,67709.33,67713.99,2024-05-29 01:06:58,100.0,48.91394927529865,48.91394927529865,31.914855072363434,False,False,Hold,67710.26999999999,67710.26999999999,70.14122394086408,7,5,-0.00999999999476131,-0.00999999999476131,True,False,93.19999999861466,9319.999999715947
251,2024-05-29 01:06:59,67714.0,67727.3,67714.0,67727.3,2024-05-29 01:06:59,100.0,74.4347826086754,74.4347826086754,48.91394927529865,False,False,Hold,67713.86200000001,67711.235,80.21390374334636,8,6,4.6600000000034925,4.6600000000034925,True,True,359.2000000018743,26600.000000325963
252,2024-05-29 01:07:00,67727.3,67729.61,67727.29,67729.61,2024-05-29 01:07:00,100.0,100.0,100.0,74.44957729465801,False,False,Hold,67717.916,67712.3155,82.05335489089708,9,7,17.960000000006403,17.960000000006403,False,False,405.39999999891734,4619.999999704305
253,2024-05-29 01:07:01,67732.0,67736.72,67731.99,67736.72,2024-05-29 01:07:01,100.0,100.0,100.0,91.47826086955847,False,False,Hold,67723.39199999999,67713.75200000001,86.08668341709948,10,8,22.660000000003492,22.660000000003492,True,True,547.599999999511,14220.000000059372
254,2024-05-29 01:07:02,67736.72,67743.3,67736.72,67743.3,2024-05-29 01:07:02,100.0,100.0,100.0,100.0,False,False,Hold,67730.18400000001,67715.517,88.46654517054337,11,9,27.380000000004657,27.380000000004657,False,False,679.2000000015832,13160.00000020722
255,2024-05-29 01:07:03,67744.0,67744.0,67743.99,67743.99,2024-05-29 01:07:03,99.97115661957092,99.99038553985697,99.99038553985697,99.99679517995234,True,False,Sell,67736.18400000001,67717.31700000001,88.67007672635805,0,10,0.0,34.66000000000349,True,False,600.0,-7920.000000158325
256,2024-05-29 01:07:04,67743.99,67743.99,67731.28,67731.28,2024-05-29 01:07:04,63.31122007498758,87.76079223151949,87.76079223151949,95.9170592571255,False,False,Hold,67736.98,67718.481,73.1588942814912,1,11,-0.00999999999476131,34.65000000000873,False,False,79.59999999875436,-52040.000000124564
257,2024-05-29 01:07:05,67729.68,67729.68,67721.25,67721.25,2024-05-29 01:07:05,34.38130948946886,65.88789539467578,65.88789539467578,84.54635772201742,False,False,Hold,67735.30799999999,67718.85650000001,60.372757359347474,2,12,-14.320000000006985,20.339999999996508,False,False,-167.20000000059372,-24679.999999934807
258,2024-05-29 01:07:06,67721.25,67721.25,67718.4,67718.4,2024-05-29 01:07:06,26.160946062858063,41.2844918757715,41.2844918757715,64.9777265006556,False,False,Hold,67731.644,67719.089,57.51742449385684,3,13,-22.75,11.910000000003492,False,False,-366.39999999897555,-19919.999999838183
259,2024-05-29 01:07:07,67718.4,67718.4,67714.0,67714.0,2024-05-29 01:07:07,13.469858667431465,24.670704739919458,24.670704739919458,43.94769733678891,False,True,Buy,67725.78400000001,67719.102,53.6117556071134,4,0,-25.60000000000582,0.0,False,False,-585.999999998603,-21959.999999962747
260,2024-05-29 01:07:08,67714.0,67714.01,67714.0,67714.01,2024-05-29 01:07:08,13.498702047860544,17.709835592716686,17.709835592716686,27.888344069469223,False,False,Hold,67719.78799999999,67719.115,53.6117556071134,5,1,-30.0,-4.399999999994179,False,True,-599.6000000028289,-1360.0000004225876
261,2024-05-29 01:07:09,67714.01,67714.01,67714.0,67714.01,2024-05-29 01:07:09,13.498702047860544,13.489087587717513,13.489087587717513,18.623209306784556,False,False,Hold,67716.334,67719.128,53.6117556071134,6,2,-29.99000000000524,-4.389999999999418,False,True,-345.39999999833526,25420.000000449363
262,2024-05-29 01:07:10,67714.01,67714.01,67714.01,67714.01,2024-05-29 01:07:10,13.498702047860544,13.498702047860544,13.498702047860544,14.899208409431585,False,False,Hold,67714.886,67719.362,53.6117556071134,7,3,-29.99000000000524,-4.389999999999418,False,False,-144.8000000003958,20059.999999793945
263,2024-05-29 01:07:11,67714.01,67714.01,67714.01,67714.01,2024-05-29 01:07:11,13.498702047860544,13.498702047860544,13.498702047860544,13.495497227812871,False,False,Hold,67714.008,67719.59550000001,53.6117556071134,8,4,-29.99000000000524,-4.389999999999418,False,True,-87.79999999969732,5700.000000069849
