,Timestamp,Open,High,Low,Close,Volume,Date,Daily_Change,Daily_Change_Open_to_Close,%K,%D,Slow %K,Slow %D,KalmanFilterEst,isLocalPeak,isLocalTrough,Label,Short_Moving_Avg,Long_Moving_Avg,RSI,HurstExponent,MinutesSincePeak,MinutesSinceTrough,PriceChangeSincePeak,PriceChangeSinceTrough,FourierSignalSell,FourierSignalBuy,KalmanFilterEst_1st_Deriv,KalmanFilterEst_2nd_Deriv,Short_Moving_Avg_1st_Deriv,Short_Moving_Avg_2nd_Deriv,Long_Moving_Avg_1st_Deriv,Long_Moving_Avg_2nd_Deriv,DataAge,Weight
13614,2024-04-23 10:54:00,66240.01,66267.81,66240.0,66267.8,7.656,2024-04-23 10:54:00,0.041953496081914565,0.0,65.5123272053617,40.79555674293038,40.79555674293038,28.516117298371697,66258.12818824557,True,False,Sell,66244.518,66260.25349999999,46.75069240958495,0.47783868365339927,0,0,0.0,-11.84000000001106,False,False,1564.932015145314,196440.32641488593,555.9999999997672,95580.0000000454,66.74999999959255,-3334.9999999336433,7,0.7046880897187134
13628,2024-04-23 11:08:00,66050.0,66084.58,66049.99,66084.58,7.91252,2024-04-23 11:08:00,0.052369425036991046,1.5140047704414958e-05,30.060866451845875,17.030671917892903,17.030671917892903,12.355299603927199,66070.58053519395,True,False,Sell,66073.108,66180.613,25.440995120902286,0.3338158120162965,0,0,0.0,-17.039999999993597,False,False,2265.1609880515025,193167.2098430863,-1472.0000000015716,42099.99999977299,-877.0999999993364,25700.00000021537,7,0.7046880897187134
13630,2024-04-23 11:10:00,66066.39,66110.12,66066.39,66110.11,13.09478,2024-04-23 11:10:00,0.0661607110422402,-1.5136287121382898e-05,46.490594879198724,34.142907776489785,34.142907776489785,25.237244580532575,66094.02419751308,False,False,Hold,66064.214,66166.34700000001,35.40304454433871,0.4544833694779304,0,0,16.389999999999418,-18.19000000000233,False,False,2602.73751601635,286110.8800119837,861.600000000908,261260.00000003842,-558.5999999981141,30940.000000264263,7,0.7046880897187134
13651,2024-04-23 11:31:00,66111.62,66124.65,66067.58,66067.58,16.65425,2024-04-23 11:31:00,-0.0666146132858203,0.0,0.9888965995957506,32.41547126057361,32.41547126057361,24.22753507492141,66079.72269700313,False,False,Hold,66080.31199999999,66106.669,39.31104356636272,0.3465028606768771,0,0,25.429999999993015,42.5399999999936,False,False,-1964.7296466166154,-394682.2339523351,-88.6000000013155,-61720.00000035041,-304.29999999905704,-31184.99999982305,7,0.7046880897187134
13656,2024-04-23 11:36:00,66000.45,66005.25,65970.0,65971.0,53.88313,2024-04-23 11:36:00,-0.044620907887749084,0.0,0.6466214031684692,10.89282726951573,10.89282726951573,12.720156053888289,65988.9069827729,False,False,Hold,66019.486,66070.07149999999,29.255616017858728,0.25451716917654166,0,0,-24.680000000007567,-49.979999999995925,False,False,-2897.4106762514566,-7700.114332692465,-1931.5999999991618,29180.000000196742,-790.4500000004191,-6480.000000010477,7,0.7046880897187134
13664,2024-04-23 11:44:00,65867.06,65884.19,65867.06,65884.19,8.60286,2024-04-23 11:44:00,0.026006929715705063,0.0,11.69298567756073,12.513159505446309,12.513159505446309,22.34259599298085,65886.00732314894,False,False,Hold,65916.166,65996.7675,28.39965808718891,0.3514532218991972,0,0,-33.94000000000233,-40.9600000000064,False,False,-294.04906234994996,324747.35999741824,-336.4000000001397,70880.00000003376,-934.6999999994296,14030.000000057044,7,0.7046880897187134
13683,2024-04-23 12:03:00,66025.47,66076.0,66020.18,66075.99,13.62753,2024-04-23 12:03:00,0.07653108361531658,1.5145672585637888e-05,99.99145445223486,79.89462920296036,79.89462920296036,76.05341869504731,66055.73061962004,False,False,Hold,66036.704,65995.8835,69.12014642436971,0.6012072789173332,0,0,15.860000000000582,1.7400000000052387,False,False,3278.03660458012,287195.1102577441,1327.599999999802,73839.9999999092,1044.649999999092,45744.99999987893,7,0.7046880897187134
13685,2024-04-23 12:05:00,66113.17,66165.0,66113.16,66147.75,41.39591,2024-04-23 12:05:00,0.052319386942012436,1.512558164631869e-05,89.79531471840946,96.59303818241858,96.59303818241858,89.16987534013113,66126.15896199392,True,False,Sell,66075.342,66017.81899999999,72.2729273661042,0.6035416631201038,0,0,0.0,89.44000000000233,False,False,3493.5033346220735,-5582.756814401364,2480.3999999989173,109699.9999997206,1048.6999999993714,-9615.000000048894,7,0.7046880897187134
13686,2024-04-23 12:06:00,66147.76,66147.76,66124.0,66124.01,30.02372,2024-04-23 12:06:00,-0.03588935375731239,1.5117672172917916e-05,75.74556213017442,88.51107407506511,88.51107407506511,92.0420236308327,66124.83083044115,False,True,Buy,66097.274,66025.0105,62.400610648177015,0.6037151910558838,0,0,34.58999999999651,0.0,False,False,-132.8131552771083,-362631.6489899182,2193.20000000007,-28719.99999988475,719.1500000015367,-32954.99999978347,7,0.7046880897187134
13738,2024-04-23 12:58:00,66047.98,66086.06,66047.97,66086.05,11.27261,2024-04-23 12:58:00,0.05763991570977289,0.0,95.82859536776527,93.42170885949584,93.42170885949584,94.92248725243246,66074.85726852888,False,False,Hold,66053.74799999999,65970.679,71.8749999999989,0.7757519170363034,0,0,3.2599999999947613,-52.01000000000931,False,False,1811.0219947237056,322956.02533384226,1801.1999999987893,61959.99999996275,380.25000000052387,4470.000000001164,7,0.7046880897187134
13740,2024-04-23 13:00:00,66134.91,66189.43,66116.01,66140.21,35.26848,2024-04-23 13:00:00,0.008013921845506644,0.0,85.44002366514175,93.75530327114484,93.75530327114484,93.53260597232632,66129.4240046974,False,False,Hold,66101.82800000001,65984.87849999999,83.9614750376385,0.7390584821228255,0,0,90.19000000000233,34.919999999998254,False,False,1745.2107002100092,-196625.22164318943,1909.7999999998137,-98840.00000020023,758.0499999996391,9615.000000048894,7,0.7046880897187134
13753,2024-04-23 13:13:00,66131.12,66131.12,66124.99,66131.12,6.40372,2024-04-23 13:13:00,0.0,0.0,56.50455020140334,52.14257821523449,52.14257821523449,52.51536140081699,66128.53306526793,False,False,Hold,66125.72,66107.946,49.33102693543123,0.7116818373868459,0,0,21.729999999995925,19.110000000000582,False,False,418.57483231578954,-67726.8305522739,556.7999999999302,61419.999999925494,675.6499999988591,-3545.000000158325,7,0.7046880897187134
13770,2024-04-23 13:30:00,66118.01,66160.0,66077.71,66093.25,55.17354,2024-04-23 13:30:00,-0.03744819301124691,0.0,34.90345231128909,72.62168220327347,72.62168220327347,72.4824604341923,66101.35045863019,False,True,Buy,66101.124,66093.12899999999,56.31965442764505,0.6808353129837321,0,0,14.720000000001164,0.0,False,False,-1310.6817388092168,-188552.45543149067,464.9999999994179,-46180.00000016764,-93.80000000091968,4094.9999997974373,7,0.7046880897187134
13788,2024-04-23 13:48:00,66489.27,66549.52,66440.0,66440.01,38.61112,2024-04-23 13:48:00,-0.07410217105675576,-1.5040018473295711e-05,67.89129586260479,80.17255399427388,80.17255399427388,87.20154970889091,66463.02913000052,False,False,Hold,66481.034,66318.677,70.35698000130257,0.5380418304326812,0,0,-35.48999999999069,37.270000000004075,False,False,-3724.573473230703,-194556.69892879087,880.1999999996042,13479.999999981374,1602.950000000419,-32704.999999841675,7,0.7046880897187134
13802,2024-04-23 14:02:00,66529.99,66533.0,66457.88,66462.2,31.36942,2024-04-23 14:02:00,-0.10189389777452984,0.0,57.90575231367806,70.50481267100592,70.50481267100592,71.38377463110153,66483.8253621804,False,True,Buy,66494.29400000001,66456.2995,51.83415714734441,0.5022722685487591,0,0,20.0,0.0,False,False,-3499.0571026923135,-530705.9089004179,1244.0000000002328,-5560.000000114087,50.94999999855645,-82905.00000017346,7,0.7046880897187134
13805,2024-04-23 14:05:00,66503.06,66684.19,66493.65,66662.0,82.50248,2024-04-23 14:05:00,0.23899652136307736,0.0,92.60801492388083,81.09770854025409,81.09770854025409,74.36461656095564,66602.46544754259,False,False,Hold,66537.046,66474.44600000001,68.64568967943498,0.4320809762131307,0,0,40.84999999999127,-24.930000000007567,False,False,9632.892938108125,1013068.4033341822,3040.2000000001863,316479.99999986496,686.250000000291,21774.999999906868,7,0.7046880897187134
13807,2024-04-23 14:07:00,66722.32,66760.0,66675.61,66720.0,38.28421,2024-04-23 14:07:00,-0.0034770973191711185,0.0,89.14812805208916,90.95365086690883,90.95365086690883,85.68164070406944,66703.39961760654,False,False,Hold,66627.072,66495.0095,69.50148684284301,0.4036499261280964,0,0,60.320000000006985,194.33000000000175,False,False,2685.9982938854955,-472142.0418623893,5155.999999999767,130939.99999997322,1153.6000000007334,25085.000000253785,7,0.7046880897187134
13810,2024-04-23 14:10:00,66669.68,66674.0,66616.29,66647.97,46.10803,2024-04-23 14:10:00,-0.03256352812851526,0.0,69.60661964188903,74.53517815156387,74.53517815156387,80.61199518529067,66659.14069496575,False,True,Buy,66688.146,66538.2025,64.13691855972806,0.4567846687680088,0,0,7.679999999993015,0.0,False,False,-1807.4564132548403,-58822.58797457325,-280.60000000114087,-361300.0000001921,1507.149999999092,-10125.000000261934,7,0.7046880897187134
13817,2024-04-23 14:17:00,66866.0,66926.27,66864.4,66924.06,19.23769,2024-04-23 14:17:00,0.08681540890507211,-1.4955281457292443e-05,94.50296877992683,90.42265257996591,90.42265257996591,85.13448312278125,66902.21237973141,True,False,Sell,66868.75200000001,66669.771,75.86121340332699,0.43051011453532523,0,0,0.0,-44.66000000000349,False,False,3535.0192167868954,367290.60610494344,3432.8000000008615,-739.9999999324791,2620.2999999994063,61529.999999911524,7,0.7046880897187134
13830,2024-04-23 14:30:00,66733.46,66843.07,66711.33,66812.59,43.90968,2024-04-23 14:30:00,0.11857619850670353,0.0,47.110821624636486,24.27697990914295,24.27697990914295,16.176689206780242,66786.558576045,False,False,Hold,66762.688,66818.757,45.64714318307769,0.5342132648118513,0,0,-18.54999999998836,-29.919999999998254,False,False,4211.972873471677,598838.7684003101,757.7999999979511,333519.9999996985,823.0999999999767,50420.000000012806,7,0.7046880897187134
13839,2024-04-23 14:39:00,66941.99,66942.0,66829.67,66829.68,38.90589,2024-04-23 14:39:00,-0.16778703952676777,-1.493830479334545e-05,28.268087037521617,45.220181367981844,45.220181367981844,61.30312125964929,66878.21486874463,False,True,Buy,66970.32999999999,66886.7915,53.54837876910334,0.41160164700384355,0,0,11.710000000006403,0.0,False,False,-7853.10672683554,-546716.4160340326,-4246.60000000149,-158240.00000022352,228.3500000005006,-21169.999999983702,7,0.7046880897187134
13844,2024-04-23 14:44:00,66706.32,66716.0,66584.61,66647.91,61.01922,2024-04-23 14:44:00,-0.08756291757663348,0.0,11.606373420855347,11.626171682545376,11.626171682545376,15.612119709736367,66684.21730416614,False,True,Buy,66758.174,66858.394,41.8742351873055,0.483091905453197,0,0,-47.169999999998254,0.0,False,False,-5874.645218071237,5443.910639442038,-3635.4000000006636,107819.99999977415,-1072.1000000005006,-24175.000000104774,7,0.7046880897187134
13864,2024-04-23 15:04:00,66737.25,66751.41,66720.67,66739.25,18.93728,2024-04-23 15:04:00,0.0030118116961297403,1.4984137783883945e-05,17.035067309290014,12.528945764777516,12.528945764777516,22.341668630199823,66738.84449240568,False,False,Hold,66757.59599999999,66801.763,47.40626321693172,0.48540730725351733,0,0,-118.2100000000064,-26.55999999999767,False,False,65.61250703089172,21906.156527402345,-3410.600000001432,-104600.00000020955,456.7000000010012,30210.000000079162,7,0.7046880897187134
13893,2024-04-23 15:33:00,66611.02,66617.81,66580.06,66580.78,13.50536,2024-04-23 15:33:00,-0.04539789362181246,0.0,1.5684483021149127,36.012303177175596,36.012303177175596,64.03929232635723,66611.17730461802,False,True,Buy,66685.902,66661.76999999999,49.076432482300156,0.5281009434755667,0,0,-128.97999999999593,0.0,False,False,-4918.3872038353,306518.2883654779,-3535.000000000582,-139440.00000017695,-682.2500000009313,4599.999999918509,7,0.7046880897187134
13900,2024-04-23 15:40:00,66586.13,66609.33,66561.79,66564.0,17.60623,2024-04-23 15:40:00,-0.0332501628717341,-1.5018140403935881e-05,32.567368623182944,37.105549510335926,37.105549510335926,25.462969089279085,66570.03744171083,False,False,Hold,66563.55600000001,66647.339,31.60329874554762,0.4720287684841653,0,0,1.7300000000104774,29.330000000001746,False,False,-976.8785893218592,-200170.4490686825,-811.9999999995343,-21480.000000010477,-261.4999999990687,-24224.9999998603,7,0.7046880897187134
13921,2024-04-23 16:01:00,66468.67,66489.57,66350.91,66364.0,31.91577,2024-04-23 16:01:00,-0.15747268600379005,0.0,16.04982848889603,40.156165372809724,40.156165372809724,32.84994165860761,66394.77454852304,False,True,Buy,66400.878,66465.903,39.65138089386202,0.5847932728458775,0,0,49.11000000000058,0.0,False,False,-4979.426549872733,-887908.0358070496,-2720.000000001164,-109340.00000022934,-699.0499999985332,-22239.999999728752,7,0.7046880897187134
13970,2024-04-23 16:50:00,66743.01,66743.02,66717.6,66720.0,6.20845,2024-04-23 16:50:00,-0.03447552035785728,0.0,53.92316159127851,71.06551966166136,71.06551966166136,78.62832197810333,66732.73270433836,False,True,Buy,66755.00200000001,66673.022,66.5038898056768,0.5118987354739319,0,0,-4.990000000005239,0.0,False,False,-2060.194838816824,-38963.09354589903,-608.5999999995693,-139679.9999999348,179.99999999883585,-30510.00000006752,7,0.7046880897187134
13974,2024-04-23 16:54:00,66719.26,66766.85,66719.25,66746.01,13.3496,2024-04-23 16:54:00,0.04009337034014404,0.0,61.66470551804776,56.2991189128384,56.2991189128384,57.991118923698004,66738.21678307105,True,False,Sell,66733.048,66698.49500000001,63.78133441775209,0.4818623662408525,0,0,0.0,-12.740000000005239,False,False,1260.9689872741,228795.0239739439,59.999999999126885,127459.99999984633,676.9000000014785,3945.0000002398156,7,0.7046880897187134
13976,2024-04-23 16:56:00,66708.52,66708.52,66690.0,66700.0,6.31105,2024-04-23 16:56:00,-0.012756993073292922,1.499059116942235e-05,19.12613355317592,37.32444566474391,37.32444566474391,47.082585000820494,66707.58469199485,False,True,Buy,66721.156,66708.8205,52.6228143213979,0.4557939648378276,0,0,-10.739999999990687,0.0,False,False,-1227.2289441869361,60875.121924618725,-959.3999999997322,-72960.00000002095,390.0499999988824,-25245.000000140863,7,0.7046880897187134
13977,2024-04-23 16:57:00,66700.0,66734.16,66699.99,66734.16,10.73585,2024-04-23 16:57:00,0.051214392803600184,0.0,42.34227190993825,30.883634462040742,30.883634462040742,38.61075685055461,66724.00913560353,False,False,Hold,66721.588,66713.8285,54.54787517307501,0.4220159851278206,0,0,-19.25999999999476,-8.520000000004075,False,False,1642.4443608673755,286967.33050543116,43.20000000006985,100259.99999998021,500.800000000163,11075.000000128057,7,0.7046880897187134
13989,2024-04-23 17:09:00,66737.51,66744.36,66722.74,66722.75,7.70103,2024-04-23 17:09:00,-0.022116497903490462,0.0,42.53560320837939,52.730943416813126,52.730943416813126,45.8694821847518,66727.26960704137,False,False,Hold,66718.95800000001,66730.0305,52.280589365792025,0.4311123925368276,0,0,19.129999999990105,50.15999999998894,False,False,-731.2877808712074,-120496.96823843988,708.0000000016298,-3499.9999997671694,-101.30000000062864,11109.999999898719,7,0.7046880897187134
13994,2024-04-23 17:14:00,66689.99,66690.0,66636.0,66636.0,7.28012,2024-04-23 17:14:00,-0.08095667730645406,0.0,0.0,7.247409053144977,7.247409053144977,11.479357076700197,66655.57645102726,False,False,Hold,66677.416,66716.1225,31.441560346091208,0.43274544773847107,0,0,17.410000000003492,-5.129999999990105,False,False,-3167.536314119934,-361058.4088417818,-1735.000000000582,-78460.00000019558,-550.0499999994645,-40369.99999982072,7,0.7046880897187134
14004,2024-04-23 17:24:00,66699.99,66720.0,66699.99,66720.0,7.33344,2024-04-23 17:24:00,0.029985007496247107,-1.4992503740271831e-05,100.0,82.1756776504876,82.1756776504876,70.37715534449399,66710.18054844839,True,False,Sell,66691.45,66674.84550000001,54.04788706684134,0.419816056279146,0,0,0.0,7.990000000005239,False,False,1588.8206361385528,66530.21862002788,1337.3999999996158,-86280.00000011525,163.2500000006985,16505.00000003376,7,0.7046880897187134
14014,2024-04-23 17:34:00,66684.8,66690.0,66670.54,66670.55,4.00535,2024-04-23 17:34:00,-0.021354194862110987,1.4995923372201106e-05,44.603629417383694,50.340010810145,50.340010810145,58.042983421635114,66673.09867781446,False,True,Buy,66676.6,66669.3295,53.98886827458205,0.3739756441912803,0,0,32.80000000000291,0.0,False,False,-412.38473301782506,-163682.7885513776,-456.9999999992433,-9919.999999983702,172.7500000008149,19875.000000029104,7,0.7046880897187134
14034,2024-04-23 17:54:00,66753.39,66763.41,66749.87,66749.88,3.72784,2024-04-23 17:54:00,-0.005273139645300962,-1.4980510348178987e-05,17.884382725790278,18.590318061236257,18.590318061236257,16.888919678411757,66750.21073595739,False,False,Hold,66742.438,66765.008,53.407453160388194,0.5157655917834024,0,0,10.380000000004657,3.3999999999941792,False,False,-53.51420203514863,-48296.016626409255,-762.400000001071,184779.9999997369,396.6500000009546,5360.000000218861,7,0.7046880897187134
14041,2024-04-23 18:01:00,66755.38,66779.1,66754.71,66754.72,8.59934,2024-04-23 18:01:00,-0.0010036642734023715,-1.4980063774267982e-05,20.43027720793035,20.37066259884499,20.37066259884499,19.769256395419255,66754.61372866391,False,False,Hold,66752.928,66773.82350000001,32.587947489922854,0.42423344014866754,0,0,1.6600000000034925,1.6699999999982538,False,False,17.1950633826782,-13623.047423898242,20.200000000477303,-28759.999999892898,-49.49999999807915,-22599.999999656575,7,0.7046880897187134
14042,2024-04-23 18:02:00,66754.71,66764.0,66747.0,66747.01,4.16789,2024-04-23 18:02:00,-0.011549745096683939,-1.4980214125325236e-05,18.52645360946874,19.91314518909264,19.91314518909264,20.159711100411858,66749.91436590838,False,True,Buy,66752.91,66773.07350000001,24.63123563857154,0.44960768960941755,0,0,0.9900000000052387,0.0,False,False,-469.9362755534821,-48713.13389361603,-1.7999999996391125,-2200.0000000116415,-75.0,-2550.0000001920853,7,0.7046880897187134
14055,2024-04-23 18:15:00,66756.66,66774.7,66747.96,66771.99,10.90242,2024-04-23 18:15:00,0.02297898411620647,1.497978105449154e-05,58.12184710904501,34.779459319621495,34.779459319621495,19.70038581241713,66759.24806091882,False,False,Hold,66737.81599999999,66760.1195,51.91841994179245,0.6305096802550593,0,0,-6.94999999999709,45.320000000006985,False,False,2061.689051592839,-85381.88209669897,132.59999999863794,27199.999999866122,159.9500000011176,12610.000000277068,7,0.7046880897187134
14060,2024-04-23 18:20:00,66815.54,66836.01,66815.54,66818.0,7.91865,2024-04-23 18:20:00,0.0036817782210540884,0.0,81.19543317662787,80.74546675620938,80.74546675620938,81.30976475990592,66816.99055421728,True,False,Sell,66813.166,66775.2295,57.22251112266745,0.5686794729251569,0,0,0.0,-2.9100000000034925,False,False,163.3317586252815,13376.002433797112,920.1999999990221,-25760.00000030035,313.04999999993015,389.9999998975545,7,0.7046880897187134
14068,2024-04-23 18:28:00,66762.01,66766.86,66752.0,66766.85,15.50454,2024-04-23 18:28:00,0.007264611605406479,1.4978580621852717e-05,19.267645858833795,38.609698832279705,38.609698832279705,48.369489193624645,66767.47673314465,True,False,Sell,66775.134,66778.6645,52.88657459814647,0.6170734312830343,0,0,0.0,-13.970000000001164,False,False,-101.40755299071316,94882.73520008079,-809.3999999997322,-6779.999999998836,-267.45000000082655,-27015.00000010128,7,0.7046880897187134
14070,2024-04-23 18:30:00,66753.5,66773.65,66746.0,66753.28,7.8696,2024-04-23 18:30:00,-0.0003295707341255394,0.0,7.279999999998836,9.381130179894564,9.381130179894564,23.158019678454554,66755.40321040653,False,False,Hold,66762.322,66777.5545,41.380563124433195,0.6457764477587986,0,0,-8.509999999994761,-22.479999999995925,False,False,-343.5426603042288,52026.695320382714,-405.00000000029104,47119.99999999534,-60.399999999208376,-979.9999998358544,7,0.7046880897187134
14086,2024-04-23 18:46:00,66710.0,66730.11,66702.0,66730.1,7.94346,2024-04-23 18:46:00,0.030145410005300022,1.4990258572608556e-05,89.84794275492014,73.78618142862219,73.78618142862219,58.279795986374744,66716.85227090545,True,False,Sell,66687.948,66709.1355,51.81202279815034,0.7794831065579954,0,0,0.0,37.429999999993015,False,False,2143.5275948722847,-21443.415295070736,2174.5999999999185,142639.99999995576,-229.3999999994412,8830.000000016298,7,0.7046880897187134
14096,2024-04-23 18:56:00,66755.27,66757.99,66754.05,66757.98,5.49882,2024-04-23 18:56:00,0.004044623885923748,-1.4980088458562844e-05,95.1467944877095,88.16453810199259,88.16453810199259,78.02714921322375,66750.76387873729,False,False,Hold,66726.52799999999,66697.746,69.00484532239933,0.7586666586851663,0,0,61.270000000004075,45.59000000001106,False,False,1167.5929470002302,-145233.58963109786,1558.4000000002561,64640.00000007218,190.89999999996508,-7664.999999979045,7,0.7046880897187134
14109,2024-04-23 19:09:00,66692.37,66707.79,66692.36,66707.07,7.60042,2024-04-23 19:09:00,0.022056499425127107,1.4994221219284054e-05,26.385681293311613,18.045932768801944,18.045932768801944,16.26332598890795,66702.3002545039,True,False,Sell,66698.318,66725.404,33.87301799692531,0.6737215188581522,0,0,0.0,-3.4199999999982538,False,False,771.761033036455,113139.24148038495,57.20000000001164,68999.99999994179,65.39999999949941,-1360.0000001315493,7,0.7046880897187134
14126,2024-04-23 19:26:00,66635.58,66635.58,66606.16,66606.16,5.19896,2024-04-23 19:26:00,-0.04415058741891187,0.0,34.01367333699471,43.80125422093713,43.80125422093713,41.19023459809072,66615.42815746425,False,False,Hold,66614.00600000001,66645.3745,30.861121758016907,0.7207969536210679,0,0,27.49000000000524,40.029999999998836,False,False,-1499.6193790226243,-233382.0869452029,212.20000000175787,-63719.99999988475,-479.24999999959255,-18530.00000002794,7,0.7046880897187134
14135,2024-04-23 19:35:00,66528.0,66535.79,66527.99,66535.78,2.29436,2024-04-23 19:35:00,0.01169432419432237,0.0,47.357316172591,42.05964060906384,42.05964060906384,32.111286664941375,66529.78634174207,True,False,Sell,66507.35800000001,66573.638,39.80903665814133,0.7081924240932954,0,0,0.0,-41.38000000000466,False,False,969.7942778264405,-31032.966037018923,-672.1999999979744,37840.000000287546,-587.4499999990803,21260.000000183936,7,0.7046880897187134
14137,2024-04-23 19:37:00,66521.98,66542.41,66486.81,66542.4,19.7772,2024-04-23 19:37:00,0.030711658118343088,1.5032627558626587e-05,50.849245701019775,46.09311812075672,46.09311812075672,43.90465473385487,66535.73682328145,True,False,Sell,66528.316,66565.12999999999,38.79069132600625,0.6666671284238108,0,0,0.0,-13.80000000000291,False,False,1078.1246403654222,156120.11267934577,1056.600000000617,1740.000000136206,-268.0500000002212,31470.00000011758,7,0.7046880897187134
14140,2024-04-23 19:40:00,66559.99,66577.7,66559.99,66560.01,5.67666,2024-04-23 19:40:00,3.004808142303972e-05,0.0,71.18062059061997,58.82023780914066,58.82023780914066,52.07383693285198,66556.09085276174,True,False,Sell,66543.19399999999,66561.6705,41.62036532664924,0.6514158356550274,0,0,0.0,17.580000000001746,False,False,634.1313438402722,-102280.99996878882,484.5999999990454,-15520.000000105938,-165.50000000133878,-7700.0000001862645,7,0.7046880897187134
14207,2024-04-23 20:47:00,66274.51,66274.51,66274.5,66274.5,2.49182,2024-04-23 20:47:00,-1.5088757343573178e-05,0.0,31.037713750291115,48.634203575324506,48.634203575324506,66.79144074670845,66279.17712956667,False,True,Buy,66293.76199999999,66261.941,53.13809501388953,0.516665162455555,0,0,-18.55000000000291,0.0,False,False,-756.775460865174,122287.03835455235,-1177.599999999802,-139.99999981024303,602.5500000003376,8000.000000029104,7,0.7046880897187134
14274,2024-04-23 21:54:00,66286.01,66286.01,66258.86,66258.87,2.41142,2024-04-23 21:54:00,-0.04094378285854905,0.0,0.012447099819220495,15.490795351843083,15.490795351843083,35.041968528534746,66273.67720318762,False,True,Buy,66302.294,66319.018,28.69082342382461,0.5183081942757116,0,0,-53.19000000000233,0.0,False,False,-2395.8558035912574,-51476.81231130264,-1606.4000000013039,-60660.00000020722,-555.5999999996857,-8089.9999999383,7,0.7046880897187134
14278,2024-04-23 21:58:00,66319.98,66379.92,66319.98,66379.91,6.26156,2024-04-23 21:58:00,0.09036492471801161,0.0,99.99173963324404,79.56325766382297,79.56325766382297,50.31302569929708,66353.13037260892,True,False,Sell,66306.386,66313.271,66.97225077081336,0.4627341407282006,0,0,0.0,33.970000000001164,False,False,4333.034732483793,268588.0222986452,1877.9999999998836,171459.99999993364,271.6499999994994,29965.00000008382,7,0.7046880897187134
14290,2024-04-23 22:10:00,66380.01,66408.0,66380.0,66388.71,8.96752,2024-04-23 22:10:00,0.013106355362113575,0.0,75.352401806494,82.50834887439555,82.50834887439555,84.37158168373931,66390.03369667233,False,False,Hold,66391.878,66344.2905,60.0312767996769,0.6017795981974744,0,0,-27.94000000000233,-44.720000000001164,False,False,-214.17862066009548,175423.7858108536,414.000000001397,84520.00000033877,247.55000000004657,4345.000000030268,7,0.7046880897187134
14296,2024-04-23 22:16:00,66428.0,66440.62,66427.99,66440.61,5.34602,2024-04-23 22:16:00,0.018998015746074515,1.5053895195024431e-05,99.9908642426505,94.0392252031889,94.0392252031889,86.76035496791756,66433.57466828493,True,False,Sell,66418.314,66383.0965,65.46549092758906,0.5702960897195264,0,0,0.0,20.99000000000524,False,False,1138.340583712852,20008.51385833812,212.39999999961583,-57320.00000003609,657.2000000000116,-16275.000000023283,7,0.7046880897187134
14341,2024-04-23 23:01:00,66334.01,66334.01,66308.38,66308.38,4.25261,2024-04-23 23:01:00,-0.03863779681040347,0.0,19.954999296867125,35.337218052043255,35.337218052043255,38.77425328635959,66320.90706634657,False,False,Hold,66334.76599999999,66370.782,34.131586283803614,0.7194183245413839,0,0,-9.620000000009895,-7.980000000010477,False,False,-2026.921912805119,-86739.25657014479,-672.20000000234,-146980.00000033062,-640.6499999997322,-22065.00000000233,7,0.7046880897187134
14348,2024-04-23 23:08:00,66152.49,66252.76,66152.49,66248.01,16.77547,2024-04-23 23:08:00,0.1443936577443905,0.0,52.71155033971245,22.031432297027084,22.031432297027084,11.585147533277278,66209.70671268184,True,False,Sell,66169.864,66288.033,46.17344296928299,0.7783817198456213,0,0,0.0,-0.319999999992433,False,False,6197.602076160547,542752.9852560838,472.20000000088476,286240.0000001071,-732.6000000000931,61604.99999998137,7,0.7046880897187134
14382,2024-04-23 23:42:00,66420.32,66427.13,66420.31,66426.98,7.45767,2024-04-23 23:42:00,0.010042109107888386,1.5055635857937468e-05,92.34675371780635,83.83243864824651,83.83243864824651,85.1337866901903,66423.3932685656,True,False,Sell,66422.116,66382.8875,65.62545684907631,0.6165294505897928,0,0,0.0,-3.6699999999982538,False,False,580.3453369371709,14021.01901199785,84.1999999989639,-21140.00000015949,494.24999999901047,-1735.000000189757,7,0.7046880897187134
14386,2024-04-23 23:46:00,66404.83,66404.83,66367.17,66367.17,7.09156,2024-04-23 23:46:00,-0.05669769152301107,1.5059147806983452e-05,0.0,34.32079516663686,34.32079516663686,58.37202166966538,66383.12854593489,False,True,Buy,66406.26,66397.40550000001,43.7778780133313,0.596526419466911,0,0,-15.490000000005239,0.0,False,False,-2582.1469733695267,-191389.6400788508,-1062.8000000011525,-103920.00000021653,166.00000000180444,-24154.999999591382,7,0.7046880897187134
14396,2024-04-23 23:56:00,66400.0,66400.0,66399.99,66399.99,1.5729,2024-04-23 23:56:00,-1.5060240954323234e-05,0.0,54.8645937813493,47.186412935272564,47.186412935272564,47.60312185620052,66398.8586411797,False,False,Hold,66397.318,66402.9625,42.035058726320074,0.5697159433693537,0,0,13.39999999999418,-6.0,False,False,183.05770247097826,-29781.161848950433,119.80000000039581,11960.000000108266,-27.700000000186265,-4565.000000002328,7,0.7046880897187134
